fileName,Bat,Cockatoo,Crocodile,Dingo,Duck,Frog,FrogmouthTawny,Koala,Kookaburra,Magpie,Platypus,Possum,Snake,Wombat
39_52_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39_53_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39_54_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39_55_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39_56_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39_57_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39_58_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39_59_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39_60_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39_61_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39_62_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39_63_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39_64_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_65_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_66_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_67_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_68_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_69_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_70_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_71_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_72_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_73_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_74_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39_75_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_76_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_77_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_78_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_79_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_80_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_81_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_82_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_83_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_84_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39_85_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39_86_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39_87_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_88_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_89_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_90_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_91_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_92_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_93_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_94_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_95_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_96_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39_97_5_12,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39_98_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39_99_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3_100_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3_101_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3_102_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3_103_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3_104_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3_14_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3_15_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3_16_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3_17_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3_18_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3_19_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3_20_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_21_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_22_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_23_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_24_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_25_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_26_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_27_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_28_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_29_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3_30_0_3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3_31_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_32_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_33_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_34_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_35_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_36_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_37_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_38_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3_39_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3_40_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3_41_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3_42_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3_43_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3_44_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_45_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_46_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_47_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_48_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_49_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_50_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_51_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_52_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_53_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_54_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_55_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_56_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3_57_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3_58_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3_59_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3_60_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3_61_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3_62_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3_63_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3_64_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_65_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_66_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_67_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_68_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_69_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_70_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_71_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_72_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_73_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_74_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3_75_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_76_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_77_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_78_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_79_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_80_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_81_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_82_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_83_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_84_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3_85_0_10,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3_86_0_10,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3_87_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_88_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_89_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_90_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_91_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_92_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_93_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_94_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_95_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_96_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3_97_0_12,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3_98_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3_99_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40_100_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40_101_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40_102_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40_103_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40_104_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40_44_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_45_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_46_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_47_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_48_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_49_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_50_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_51_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_52_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_53_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_54_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_55_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_56_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40_57_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40_58_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40_59_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40_60_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40_61_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40_62_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40_63_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40_64_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_65_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_66_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_67_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_68_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_69_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_70_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_71_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_72_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_73_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_74_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40_75_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_76_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_77_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_78_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_79_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_80_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_81_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_82_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_83_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_84_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40_85_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
40_86_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
40_87_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_88_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_89_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_90_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_91_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_92_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_93_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_94_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_95_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_96_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40_97_5_12,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40_98_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40_99_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41_100_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41_101_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41_102_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41_103_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41_104_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41_44_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_45_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_46_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_47_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_48_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_49_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_50_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_51_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_52_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_53_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_54_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_55_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_56_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41_57_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41_58_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41_59_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41_60_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41_61_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41_62_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41_63_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41_64_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_65_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_66_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_67_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_68_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_69_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_70_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_71_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_72_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_73_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_74_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41_75_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_76_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_77_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_78_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_79_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_80_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_81_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_82_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_83_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_84_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41_85_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41_86_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41_87_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_88_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_89_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_90_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_91_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_92_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_93_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_94_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_95_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_96_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41_97_5_12,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41_98_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41_99_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42_100_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42_101_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42_102_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42_103_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42_104_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42_44_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_45_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_46_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_47_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_48_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_49_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_50_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_51_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_52_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_53_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_54_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_55_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_56_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42_57_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42_58_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42_59_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42_60_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42_61_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42_62_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42_63_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42_64_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_65_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_66_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_67_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_68_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_69_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_70_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_71_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_72_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_73_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_74_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42_75_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_76_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_77_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_78_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_79_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_80_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_81_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_82_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_83_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_84_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42_85_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42_86_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42_87_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_88_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_89_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_90_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_91_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_92_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_93_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_94_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_95_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_96_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42_97_5_12,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42_98_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42_99_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43_100_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43_101_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43_102_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43_103_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43_104_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43_44_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_45_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_46_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_47_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_48_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_49_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_50_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_51_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_52_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_53_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_54_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_55_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_56_5_6,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43_57_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43_58_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43_59_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43_60_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43_61_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43_62_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43_63_5_7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43_64_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_65_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_66_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_67_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_68_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_69_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_70_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_71_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_72_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_73_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_74_5_8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43_75_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_76_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_77_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_78_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_79_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_80_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_81_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_82_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_83_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_84_5_9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43_85_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43_86_5_10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43_87_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_88_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_89_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_90_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_91_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_92_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_93_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_94_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_95_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_96_5_11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43_97_5_12,0,0,0,0,0,1,0,0,0,0,0,0,1,0
43_98_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43_99_5_13,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44_100_6_13,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44_101_6_13,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44_102_6_13,0,0,0,0,0,0,1,0,0,0,0,0,0,1
